,endTime,artistName,trackName,msPlayed
2321,2021-03-27 23:54,You Me At Six,Underdog - Acoustic Version,153973
2322,2021-03-27 23:55,Paramore,Ignorance,682
2323,2021-03-27 23:55,Call Me Karizma,Art Hoe,223
2324,2021-03-27 23:55,All Time Low,Weightless,757
2325,2021-03-27 23:55,Panic! At The Disco,"Build God, Then We'll Talk",725
2326,2021-03-27 23:55,Pierce The Veil,Bulletproof Love,896
2327,2021-03-27 23:55,My Chemical Romance,Helena,3040
2328,2021-03-27 23:55,Sleeping With Sirens,Kick Me,373
2329,2021-03-27 23:55,Anarbor,You And I,0
2330,2021-03-27 23:55,Sum 41,Still Waiting,1792
2331,2021-03-27 23:55,Paramore,Hard Times,1162
2332,2021-03-27 23:55,All Time Low,Some Kind of Disaster,725
2333,2021-03-27 23:55,The Rocket Summer,Do You Feel,0
2334,2021-03-27 23:55,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",2378
2335,2021-03-27 23:55,blink-182,Always,0
2336,2021-03-27 23:55,Fall Out Boy,"Dance, Dance",874
2337,2021-03-27 23:55,Lit,My Own Worst Enemy,800
2338,2021-03-27 23:55,blink-182,Bored To Death,1269
2339,2021-03-27 23:55,Paramore,Misery Business,4853
2340,2021-03-27 23:55,The Ghost Inside,Engine 45,15701
2341,2021-03-27 23:55,Paramore,crushcrushcrush,970
2342,2021-03-27 23:55,James Bay,Hold Back The River,1653
2343,2021-03-27 23:55,Relient K,Be My Escape,4202
2344,2021-03-27 23:55,Relient K,Be My Escape,853
2345,2021-03-27 23:55,Bowling For Soup,1985,682
2346,2021-03-27 23:55,A Change of Pace,Weekend Warriors,0
2347,2021-03-27 23:55,Panic! At The Disco,Miss Jackson (feat. LOLO),1578
2348,2021-03-27 23:55,Simple Plan,I'm Just a Kid,1109
2349,2021-03-27 23:55,Boys Like Girls,The Great Escape,9756
2350,2021-03-28 00:00,Sleeping With Sirens,If You Can't Hang,250240
2351,2021-03-28 00:03,Northlane,Bloodline,205666
2352,2021-03-28 20:21,Orville Peck,Roses Are Falling,2784
2353,2021-03-28 20:21,STARSET,Bringing It Down - Version 2.0,27826
2354,2021-03-28 20:25,Orville Peck,Dead of Night,239001
2355,2021-03-28 20:25,Orville Peck,Dead of Night,7901
2356,2021-03-28 20:28,Orville Peck,Roses Are Falling,185760
2357,2021-03-28 20:33,Orville Peck,Turn to Hate,296419
2358,2021-03-28 20:37,Orville Peck,Legends Never Die - with Shania Twain,232773
2359,2021-03-28 20:42,Orville Peck,Smalltown Boy - Spotify Singles,317729
2360,2021-03-28 20:46,The Unrighteous Brothers,Unchained Melody,235617
2361,2021-03-28 20:49,Orville Peck,Take You Back (The Iron Hoof Cattle Call),207938
2362,2021-03-28 20:51,Orville Peck,Queen of the Rodeo,123652
2363,2021-03-28 20:56,Orville Peck,No Glory in the West,253586
2364,2021-03-28 20:59,Orville Peck,Summertime,177012
2365,2021-03-28 21:03,Orville Peck,Dead of Night,239001
2366,2021-03-28 21:06,Orville Peck,Winds Change,179107
2367,2021-03-28 21:11,Orville Peck,Turn to Hate,296419
2368,2021-03-28 21:11,Orville Peck,Buffalo Run,5521
2369,2021-03-28 21:15,Orville Peck,Take You Back (The Iron Hoof Cattle Call),2303
2370,2021-03-28 21:15,The Struts,Could Have Been Me,15471
2371,2021-03-28 21:15,Leif Vollebekk,Elegy,18048
2372,2021-03-28 21:15,Joji,WANTED U,251015
2373,2021-03-28 21:15,KALEO,Vor í Vaglaskógi,1440
2374,2021-03-28 21:16,Ásgeir,Hærra,7616
2375,2021-03-28 21:19,Ásgeir,Nyfallid Regn,217773
2376,2021-03-28 21:24,Ásgeir,Heimförin,292053
2377,2021-03-28 21:28,Ásgeir,Að Grafa Sig Í Fönn,255333
2378,2021-03-28 21:33,Ásgeir,Samhljómur,259520
2379,2021-03-28 21:33,Ásgeir,Þennan Dag,15608
2380,2021-03-28 21:38,Ásgeir,Afterglow,290733
2381,2021-03-29 06:49,Coldplay,Yellow,1194
2382,2021-03-29 16:22,Ásgeir,Unbound,222964
2383,2021-03-29 16:26,Architects,Holy Hell,253973
2384,2021-03-29 16:29,A Day To Remember,2nd Sucks,147626
2385,2021-03-29 16:31,Of Mice & Men,The Flood,157117
2386,2021-03-29 16:32,Gideon,Cursed,10193
2387,2021-03-29 16:35,Gideon,No Love/No One,1323
2388,2021-03-29 16:35,Gideon,No Love/No One,208950
2389,2021-03-29 16:35,Gideon,BITE DOWN,4846
2390,2021-03-29 16:38,Gideon,Cursed,182785
2391,2021-03-29 16:48,Gideon,No Love/No One,129417
2392,2021-03-29 16:49,Bring Me The Horizon,Can You Feel My Heart,5804
2393,2021-03-29 16:52,Of Mice & Men,My Understandings,153906
2394,2021-03-29 16:56,A Day To Remember,Have Faith In Me,8881
2395,2021-03-29 16:56,Alexisonfire,This Could Be Anywhere In The World,243466
2396,2021-03-29 16:57,Sleeping With Sirens,Scene One - James Dean & Audrey Hepburn,32415
2397,2021-03-29 16:57,Architects,Do You Dream Of Armageddon?,1184
2398,2021-03-29 16:57,Hyro The Hero,We Believe (feat. David Draiman),13374
2399,2021-03-29 17:00,Sleeping With Sirens,Scene Three - Stomach Tied In Knots,93110
2400,2021-03-29 17:01,Real Friends,Get By,45511
2401,2021-03-29 17:01,The Wonder Years,Ive Given You All,10913
2402,2021-03-29 17:05,State Champs,Elevated,7381
2403,2021-03-29 17:05,Real Friends,Get By,212893
2404,2021-03-29 17:05,Simple Plan,I'm Just a Kid,859
2405,2021-03-29 17:08,The Wonder Years,Local Man Ruins Everything,169440
2406,2021-03-29 17:11,Neck Deep,A Part of Me,189413
2407,2021-03-29 17:15,The Story So Far,High Regard,231653
2408,2021-03-29 17:15,La Dispute,ANXIETY PANORAMA,6812
2409,2021-03-29 17:19,Panic! At The Disco,"Build God, Then We'll Talk",220720
2410,2021-03-29 17:22,The Wonder Years,Woke Up Older,2948
2411,2021-03-29 17:22,Citizen,Open Your Heart - As You Please B-Side,17239
2412,2021-03-29 17:22,Real Friends,I've Given Up on You,163999
2413,2021-03-29 17:22,blink-182,I Miss You,9079
2414,2021-03-29 17:26,Taking Back Sunday,Cute Without The 'E' (Cut From The Team) - Remastered,212937
2415,2021-03-29 17:27,Brand New,The Boy Who Blocked His Own Shot,39868
2416,2021-03-29 17:30,Real Friends,From The Outside,98777
2417,2021-03-29 17:33,Real Friends,Me First,193280
2418,2021-03-29 17:37,KennyHoopla,how will i rest in peace if i'm buried by a highway?//,31775
2419,2021-03-29 17:37,Neck Deep,December,218954
2420,2021-03-29 17:38,Real Friends,Get By,52662
2421,2021-03-29 17:42,Bring Me The Horizon,Can You Feel My Heart,227296
2422,2021-03-29 17:42,Bring Me The Horizon,The House Of Wolves,9082
2423,2021-03-29 17:46,Bring Me The Horizon,"Go To Hell, For Heaven's Sake",10839
2424,2021-03-29 17:46,Bring Me The Horizon,Sleepwalking,230090
2425,2021-03-29 17:50,Bring Me The Horizon,And The Snakes Start To Sing,15321
2426,2021-03-29 17:50,Bring Me The Horizon,Shadow Moses,242977
2427,2021-03-29 17:51,Taking Back Sunday,Cute Without The 'E' (Cut From The Team) - Remastered,9218
2428,2021-03-29 17:51,Bring Me The Horizon,Can You Feel My Heart,11540
2429,2021-03-29 17:51,Architects,Animals,2763
2430,2021-03-29 17:53,Architects,Little Wonder,12283
2431,2021-03-29 17:53,Architects,Animals,102632
2432,2021-03-29 17:56,Architects,Death Is Not Defeat,225040
2433,2021-03-29 18:01,Architects,Mortal After All,17162
2434,2021-03-29 18:01,Architects,Hereafter,255586
2435,2021-03-29 18:02,Architects,Modern Misery,1648
2436,2021-03-29 18:02,Architects,Damnation,1439
